2015,566,Richard Linklater,"Director Richard Linklater takes Marc through the unprecedented 12 year process of making his latest film, Boyhood, and goes into detail about Dazed and Confused, Matthew McConaughey, School of Rock, Waking Life, the Austin Film Society and much more. This episode is sponsored by Blue Apron, Xero and Draft Kings.",90,"January 08, 2015",http://www.wtfpod.com/podcast/episodes/episode_566_-_richard_linklater,explicit
2015,565,Paul Thomas Anderson,"Director Paul Thomas Anderson joins Marc in the garage for a thorough discussion of each and every one of Paul’s films, including his latest, Inherent Vice. Paul explains his creative process and spills some amazing on-set stories about Boogie Nights, Magnolia, The Master and more. This episode is sponsored by Real Time with Bill Maher on HBO, Xero, Boyhood on BluRay and DVD, and Stamps.com. ",90,"January 05, 2015",http://www.wtfpod.com/podcast/episodes/episode_565_-_paul_thomas_anderson,explicit
2015,564,Melanie Lynskey,"Actress Melanie Lynskey is always an engaging screen presence, whether in movies like Up in the Air or Heavenly Creatures, or in TV sitcoms like Two and a Half Men. But she probably never thought the gift of a cookie would jumpstart a deeply involved and emotional conversation, as it did when she brought one to Marc’s garage. This episode is sponsored by Togetherness on HBO, Squarespace and Warby Parker. ",90,"January 01, 2015",http://www.wtfpod.com/podcast/episodes/episode_564_-_melanie_lynskey,explicit
2014,563,Jason Nash,"Close out the year with a WTF that harkens back to the days of old, when Marc and his guests stomped through the wreckage of strained relationships and bad feelings. This time it’s with actor and comedian Jason Nash, who never believed Marc liked him and is not so sure Marc liked his movie, Jason Nash Is Married. This episode is sponsored by Draft Kings. ",90,"December 29, 2014",http://www.wtfpod.com/podcast/episodes/episode_563_-_jason_nash,explicit
2014,562,Larry Grobel,"Larry Grobel has interviewed everyone. As the premiere profile writer for Playboy Magazine, Larry became a renowned chronicler of celebrity and culture. But not unlike Marc, interviewing famous people was not in Larry’s plans. Marc finds out how Larry dealt with his unexpected career shift and learns how Larry’s interviewing technique helped him connect with difficult subjects.",90,"December 25, 2014",http://www.wtfpod.com/podcast/episodes/episode_562_-_larry_grobel,explicit
2014,561,Melissa Etheridge,"Melissa Etheridge makes Marc’s garage sound better than ever with an amazing conversation followed by a killer live performance. Love, loss, children, parents, cancer, recovery, desolation, vindication - it’s all covered, and then some. Plus, Melissa delivers a garage performance for the ages with a track off her new album, This is M.E. This episode is sponsored by Shari’s Berries. ",90,"December 22, 2014",http://www.wtfpod.com/podcast/episodes/episode_561_-_melissa_etheridge,explicit
2014,560,Adam Goldberg,"Adam Goldberg is one of the only WTF guests who can match Marc’s neuroses note for note. He’s also a Renaissance man who continues to hone his skills in photography, songwriting, filmmaking and acting. And, oh yeah, he was thrilled to be gruesomely murdered in Saving Private Ryan. Strap in for this one. This episode is sponsored by Vinyl Me, Please, Comedy Central, Pro Flowers, Berries.",90,"December 18, 2014",http://www.wtfpod.com/podcast/episodes/episode_560_-_adam_goldberg1,explicit
2014,559,St. Vincent,"Whether you call her St. Vincent or Annie Clark, all Marc really wants to know in this conversation is how she went from being a guitar-rocking 12-year-old in Oklahoma to one of the most celebrated musicians in the country. Plus, a little tease of Marc’s upcoming interview with Andrea Martin, as she and Marc discuss her new memoir, Lady Parts. This episode is sponsored by Stamps.com, ProFlowers and Shari’s Berries. ",90,"December 16, 2014",http://www.wtfpod.com/podcast/episodes/episode_559_-_st._vincent,explicit
2014,"",Louis C.K. from 2010,"Originally published as a two-part episode in October 2010, this conversation between Marc and Louis C.K. was chosen by Slate as the #1 podcast episode of all time. It is presented here for the first time as a single, uninterrupted episode.  ",90,"December 14, 2014",http://www.wtfpod.com/podcast/episodes/louis_c.k._from_2010,explicit
2014,558,Jenny Slate,"Jenny Slate is making it happen on her own terms, whether it’s her standup, her children’s character Marcel the Shell, or her movie projects like Obvious Child. Jenny and Marc talk about how a difficult year at SNL helped her take control of her creative endeavors and learn not to stifle her joy of living. This episode is sponsored by Blue Apron, Comedy Central, Shari’s Berries and Pro Flowers. ",90,"December 11, 2014",http://www.wtfpod.com/podcast/episodes/episode_558_-_jenny_slate,explicit
2014,557,Ian Edwards,"The last time comedian Ian Edwards was WTF, Marc embarrassed himself in spectacular fashion. Now Ian is in the garage for a less cringeworthy conversation about his early life in Jamaica and a stand-up career that started in a Burger King drive thru. Plus, Chris Rock calls Marc to talk Top Five, a movie with and about comics. This episode is sponsored by Stamps.com and Earthquaker Devices.",90,"December 08, 2014",http://www.wtfpod.com/podcast/episodes/episode_557_-_ian_edwards,explicit
2014,556,Chrissie Hynde,"Chrissie Hynde was just an unabashed rock and roll music fan from the Midwest before a journey to England turned her into a genuine rock star and the face of The Pretenders. Chrissie tells Marc about her early influences, including biker culture, underground comics and FM disc jockeys. Plus, she explains why The Pretenders wouldn’t have happened without Lemmy. This episode is sponsored by Prosper and Audible. ",90,"December 04, 2014",http://www.wtfpod.com/podcast/episodes/episode_556_-_chrissie_hynde,explicit
2014,555,Norman Lear,"Legendary producer Norman Lear is responsible for shows that not only changed television, but altered the culture at large. At 92 years old, Norman joins Marc in the garage to reflect on his early life and the path that led him to All in the Family, The Jeffersons, Good Times, Sanford and Son, and so much more. This episode is sponsored by Blue Apron, Cards Against Humanity, Casper and Stamps.com. ",90,"December 01, 2014",http://www.wtfpod.com/podcast/episodes/episode_555_-_norman_lear,explicit
2014,554,Rhett Miller,"Rhett Miller was tagged with the “alt” label early in his career, as in alt-country. But as Rhett explains to Marc, he was actually emo before emo was a thing, and that brooding, angst-filled teenager in Texas fought through some truly dark times in order to emerge as an accomplished singer-songwriter. This episode is sponsored by A Merry Friggin’ Christmas, Draft Kings and Prosper.",90,"November 27, 2014",http://www.wtfpod.com/podcast/episodes/episode_554_-_rhett_miller,explicit
2014,553,Julia Sweeney,"With her wit and kind nature, Julia Sweeney proves she can make an irresistibly entertaining conversation out of topics like death, cancer, loss of faith, divorce, alcoholism, insecurity and, of course, SNL. Plus, food talk in advance of Thanksgiving with Marc’s old friend Dan Pashman, host of The Sporkful and author of Eat More Better. This episode is sponsored by Untuckit.com, The Frame, Xero and Draft Kings.",90,"November 24, 2014",http://www.wtfpod.com/podcast/episodes/episode_553_-_julia_sweeney,explicit
2014,552,Bret Easton Ellis,"Bret Easton Ellis is still the guy who wrote Less Than Zero, American Psycho and Lunar Park, but he’s also way different than that guy from decades ago. Bret and Marc compare notes on evolving with age and trying to keep it all together. Plus, Marc’s old buddy Mick Foley drops by to talk about his new life as Santa Claus, as documented in the new movie I Am Santa Claus. This episode is sponsored by Comedy Central, The Frame, Draft Kings and Xero.",90,"November 20, 2014",http://www.wtfpod.com/podcast/episodes/episode_552_-_bret_easton_ellis,explicit
2014,551,John Mulaney,"John Mulaney pays a visit to the garage while certain things in his life are in a state of flux. For one, the status of his TV show is up in the air and his next job is unknown. Marc talks to John about the balancing act between unexpected success, like writing for SNL and getting a sitcom produced by Lorne Michaels, and unpredictable failure. This episode is sponsored by The Frame, Hello Ladies: The Movie, Stamps.com and Prosper.",90,"November 17, 2014",http://www.wtfpod.com/podcast/episodes/episode_551_-_john_mulaney,explicit
2014,550,Allie Brosh,"Allie Brosh is the creator of the popular comic Hyperbole and a Half, which is more than just extremely funny. It’s been called one of the best contemporary portraits of depression. Allie and Marc talk about the ongoing struggle for sufferers of depression and how it forces Allie to channel her creativity. Also, Joel McHale drops in with some stories about his new movie A Merry Friggin’ Christmas. This episode is sponsored by Comedy Central, Squarespace and Draft Kings.",90,"November 13, 2014",http://www.wtfpod.com/podcast/episodes/episode_550_-_allie_brosh,explicit
2014,549,Dave Ross,"Comedian Dave Ross and Marc got off on the wrong foot. Luckily, they were able to have this chat in the garage where they realized how much they have in common, like difficult dads, struggles in radio, heroin experimentation and crying. Plus, Pauly Shore stops by to catch Marc up on his life, which includes a new podcast and a new documentary. This episode is sponsored by The Frame, Blue Apron, Prosper and Stamps.com.",90,"November 10, 2014",http://www.wtfpod.com/podcast/episodes/episode_549_-_dave_ross,explicit
2014,548,Jimmy Vivino,"Jimmy Vivino is the current bandleader on Conan, but during his two decades with the various incarnations of Conan O’Brien’s late night shows, Jimmy has also served as an unofficial guitar mentor to Marc Maron. Now Marc brings Jimmy into the garage to learn more about Jimmy’s life and career in which he’s crossed paths with music royalty like Keith Richards, Chuck Berry, Bob Dylan, Levon Helm, Muddy Waters, Phil Spector and more. This episode is sponsored by Draft Kings and Audible.",90,"November 06, 2014",http://www.wtfpod.com/podcast/episodes/episode_548_-_jimmy_vivino,explicit
2014,547,Dr. Drew Pinsky,"Dr. Drew Pinsky has been practicing medicine for more than 30 years. Along the way, he became one of America’s most recognizable physicians. Dr. Drew tells Marc how he got into the family business when he really wanted to be an opera singer, how he got into show business when he was just trying to ply his trade, and how he gets down on himself because of the people who hate him. This episode is sponsored by Stamps.com, Warby Parker and UnTuckIt.com.",90,"November 03, 2014",http://www.wtfpod.com/podcast/episodes/episode_547_-_dr._drew_pinsky,explicit
2014,546,David Lowery,"Two of Marc’s favorite bands, Camper Van Beethoven and Cracker, share a common denominator: Frontman David Lowery. Marc and David discuss the eclectic styles of both bands and why Cracker is having a bit of a renaissance with young people. Plus, David shares his thoughts on the challenges posed to songwriters by the rise of digital music. This episode is sponsored by Prosper and Shipstation.com. ",90,"October 30, 2014",http://www.wtfpod.com/podcast/episodes/episode_546_-_david_lowery,explicit
2014,545,Bill Scheft,"Bill Scheft is one of the first people Marc ever saw perform live stand-up comedy. Now Bill is working mainly as a writer, doing jokes for David Letterman since 1991 and using his life experience to write several novels. Bill also has quite the story about the circumstances that led to him replacing Bill Hicks in an infamous late night television moment. This episode is sponsored by Squarespace, UnTuckIt.com, Blue Apron and Stamps.com.",90,"October 27, 2014",http://www.wtfpod.com/podcast/episodes/episode_545_-_bill_scheft,explicit
2014,544,Andre Royo,"You may know Andre Royo as Bubbles from The Wire. For Andre that’s both a blessing and a curse. He describes the near-breakdown he had while playing the sympathetic  Baltimore street junkie and how the role forever changed his career. Also, Andre and Marc compare life on the Lower East Side in the mid-90s with their current shared neighborhood in gentrified LA.  This episode is sponsored by Squarespace, The Great Courses, Shipstation and FanDuel.",90,"October 23, 2014",http://www.wtfpod.com/podcast/episodes/episode_544_-_andre_royo,explicit
2014,543,Martin Starr,"Based on the characters Martin Starr played on shows like Freaks & Geeks, Party Down and Silcon Valley, Marc wasn’t sure what to expect. But it turns out Martin’s genuinely tranquil nature is rooted in a deep spiritual understanding and the perspective gained from a career that he nearly quit before it really got going. Plus, Jim Gaffigan stops by to talk food, which is what his new book is all about. This episode is sponsored by FanDuel and Stamps.com.",90,"October 20, 2014",http://www.wtfpod.com/podcast/episodes/episode_543_-_martin_starr,explicit
2014,542,Bob Rubin,"San Francisco in the 1980s was a hot zone of standup comedy and Bob Rubin loomed as large as anyone on the scene. Bob’s eccentric and unpredictable style is on display while he talks with Marc in the garage. And even though things still get random and absurd, Bob also talks seriously about his struggles, both biological and chemical, and the drive that allows him to soldier on. This episode is sponsored by Comedy Central, The Great Courses, Loot Crate and FanDuel. ",90,"October 16, 2014",http://www.wtfpod.com/podcast/episodes/episode_542_-_bob_rubin,explicit
2014,541,Larry Wilmore,"Many people know Larry Wilmore from The Daily Show. Many more will soon know him as the heir to Stephen Colbert’s late night slot. But throughout his life, Larry wanted to be known as many things: an athlete, a magician, an actor, a comic, a writer, a producer, a showrunner and more. And along the way, he had to fight Hollywood’s notion of what a black entertainer should be. This episode is sponsored by Drag City Records, Adam and Eve, Shipstation.com, Stamps.com and Loot Crate.",90,"October 13, 2014",http://www.wtfpod.com/podcast/episodes/episode_541_-_larry_wilmore,explicit
2014,540,Ms. Pat,"Before Ms. Pat became the comedian she is today, she was Rabbit, a drug dealing single mom in the ghetto who was shot twice and beaten within an inch of her life many more times than that. Marc gets the full portrait of Patricia Williams, a woman who survived unthinkably tough times and is not afraid to share her truth with audiences around the country. This episode is sponsored by Comedy Central, Audible, FanDuel and UnTuckIt.",90,"October 09, 2014",http://www.wtfpod.com/podcast/episodes/episode_540_-_ms._pat,explicit
2014,539,Chris Parnell,"Chris Parnell adds to WTF’s ever-increasing list of SNL alumni with tales of triumph, heartbreak and, of course, Lorne. Chris also talks about his Southern roots, his time as a school teacher and his favorite impressions. Also, Marc pays tribute to a personal hero, S. Clay Wilson, who could use your help at sclaywilson.com. This episode is sponsored by Adam and Eve, Stamps.com and Blue Apron.",90,"October 06, 2014",http://www.wtfpod.com/podcast/episodes/episode_539_-_chris_parnell,explicit
2014,538,Ian Karmel / Ron Funches,"The Portland comedy scene is booming, with Ian Karmel and Ron Funches being two of its greatest exports. In this double-header episode, Ian tells Marc about becoming a local Portland celebrity and leaving it behind for a soul-crushing experience in Los Angeles. Then Ron expains how he maintains such a cheerful disposition in the face of his demanding responsibilities as the father of an autistic child. This episode is sponsored by the new movie Harmontown, Shipstation.com, FanDuel and Audible.",90,"October 02, 2014",http://www.wtfpod.com/podcast/episodes/episode_538_-_ian_karmel_ron_funches,explicit
2014,537,Rivers Cuomo,"Weezer frontman Rivers Cuomo is the subject of much rock and roll lore, and Marc wants to get it all on the table. Why did Rivers decide to go to Harvard just as Weezer was taking off? What was he really doing when he dropped off the grid after the failure of Pinkerton? And did he really become celibate? Rivers gives the answers and tells Marc how he feels about the many myths that surround him. This episode is sponsored by Earthquaker Devices, Squarespace and Stamps.com.",90,"September 29, 2014",http://www.wtfpod.com/podcast/episodes/episode_537_-_rivers_cuomo,explicit
2014,536,Tim and Eric,"Tim Heidecker and Eric Wareheim created a comedy universe that defies easy explanation. But what Tim and Eric can explain to Marc is how they became friends and developed a signature style in unconventional ways. They also reflect on how that style is evolving as they star in a new TV series and tour the country with a live stage show. This episode is sponsored by Casper Matress, FanDuel and Audible. ",90,"September 25, 2014",http://www.wtfpod.com/podcast/episodes/episode_536_-_tim_and_eric,explicit
2014,535,Nick Frost,"Nick Frost never intended to become an actor, let alone be part of some of the most popular comedies in recent memory. Before Shaun of the Dead and Hot Fuzz, Nick had no goals, no ambition, and a penchant for getting into trouble. But as Nick tells Marc, everything changed one night thanks to a sudden and undeniable friendship. This episode is sponsored by Comedy Central, UnTuckIt, Stamps.com and Squarespace.",90,"September 22, 2014",http://www.wtfpod.com/podcast/episodes/episode_535_-_nick_frost,explicit
2014,534,Nicholas Stoller,"Neighbors director Nicholas Stoller is someone who movie studios trust with millions of dollars in production costs. Naturally, Marc wants to know how Nick got that way. He suspects Nick’s Harvard education has a lot to do with it, much to Marc’s chagrin as someone who went to nearby Boston University and spent his own college career on the outside looking in. This episode is sponsored by Squarespace. ",90,"September 18, 2014",http://www.wtfpod.com/podcast/episodes/episode_534_-_nicholas_stoller,explicit
2014,533,Dax Shepard,"Parenthood star Dax Shepard first caught Marc’s attention as the barely functional simpleton named Frito in Idiocracy. And while he’s had an expansive acting career, starting at Punk’d and leading up to his latest movie This Is Where I Leave You, Dax’s life has been defined by his family, his sobriety and his cars. Lots of cars. And lots of racing in those cars. This episode is sponsored by FanDuel and Stamps.com.",90,"September 15, 2014",http://www.wtfpod.com/podcast/episodes/episode_533_-_dax_shepard,explicit
2014,532,Kathy Griffin,"Kathy Griffin stops by for a true throwback WTF episode. It’s a throwback because Kathy and Marc spend the first 10 minutes defusing past tension and figuring out the root of their problem. Then with that out of the way, they talk about the alternative comedy scene, Kathy’s struggles to fit in with the stand-up crowd and her unlikely breakthrough as a reality TV star. This episode is sponsored by Prosper, Blue Apron and Kevin Smith’s new movie Tusk. ",90,"September 11, 2014",http://www.wtfpod.com/podcast/episodes/episode_532_-_kathy_griffin,explicit
2014,531,Anna Kendrick,"When Anna Kendrick was 10 years old, she convinced her parents to drive her from their home in Maine to New York City for auditions. That decision has paid off with a pair of huge award nominations, roles opposite some of the world’s biggest movie stars and a multi-platinum hit song. Anna and Marc talk about the many highlights of her young career and why she’s always worried that none of it is real. This epiosde is sponsored by Matador Records, Kevin Smith’s new film Tusk, Stamps.com and Comedy Central.",90,"September 08, 2014",http://www.wtfpod.com/podcast/episodes/episode_531_-_anna_kendrick,explicit
2014,530,Jay Bakker,"Jay Bakker was thrust into the world of televangelism as the son of Jim and Tammy Faye Bakker. When their empire came crashing down, Jay struggled to survive the wreckage. He tells Marc about his journey and where it has brought him today. Also, filmmaker Jordan Brady stops by to talk about his new documentary, I Am Road Comic. This episode is sponsored by No No: A Dockumentary, Blue Apron and Warby Parker. ",90,"September 04, 2014",http://www.wtfpod.com/podcast/episodes/episode_530_-_jay_bakker,explicit
2014,529,Mac McCaughan,"Mac McCaughan from Superchunk is also the founder of one of the biggest and most prolific indy music labels in the country - Merge Records. Mac and Marc talk about the creation of Merge and the evolution of Mac’s own musical output. Also, comedian Carol Leifer drops by to talk about her new memoir, How To Succeed In Business Without Really Crying. This episode is sponsored by Squarespace, Prosper, Draft Kings and Merge Records. ",90,"September 01, 2014",http://www.wtfpod.com/podcast/episodes/episode_529_-_mac_mccaughan,explicit
2014,528,Robyn Hitchcock,"When singer-songwriter Robyn Hitchcock looks back at the roots of his prolific career, he sees a little Bob Dylan, a little Syd Barrett and a little Doctor Who, to name a few influences. Robyn talks with Marc about his first band The Soft Boys, his mixed feelings about reunions, the fears and compulsions that keep him going, and the elusive nature of originality. This episode is sponsored by Pond5, Squarespace, Blue Apron and Draft Kings. ",90,"August 28, 2014",http://www.wtfpod.com/podcast/episodes/episode_528_-_robyn_hitchcock,explicit
2014,527,Wanda Sykes,"Wanda Sykes is one of the funniest people alive. But Marc remembers Wanda when she was first starting out in the New York comedy clubs and says she was a completely different performer back then. Wanda tells Marc how she found her confidence and became more honest, in both her act and her life. Plus, Wanda explains what happened during her encounter with the President and First Lady. This episode is sponsored by Pond5, Comedy Central and Stamps.com.",90,"August 25, 2014",http://www.wtfpod.com/podcast/episodes/episode_527_-_wanda_sykes,explicit
2014,526,Ty Segall,"In a way, Ty Segall has the life Marc always wanted. Still in his mid-20s, Ty already has eight solo albums, as well as others with various bands, and rubs shoulders with rock legends while making music with his long-time friends. That probably explains why Marc is so excited to get a modern rock lesson from Ty, covering pyschedelia, noise rock, no wave and modern punk. Ty also explains his DIY approach to creating albums, which is not unfamiliar to a podcaster like Marc. This episode is sponsored by Blue Apron and Prosper.",90,"August 21, 2014",http://www.wtfpod.com/podcast/episodes/episode_526_-_ty_segall,explicit
2014,525,Alec Sulkin,"Comedy writer Alec Sulkin found success on Family Guy and the movie Ted. But as he explains to Marc, the road to good TV writing jobs is long and winding, filled with connections, coincidences, injustice and nepotism. Alec explains how he made it through the long slog, got past the disappointment of his own show getting canceled, found personal popularity on Twitter and subsequently got himself in hot water. This episode is sponsored by Comedy Central, UnTuckIt, Prosper and Stamps.com. ",90,"August 18, 2014",http://www.wtfpod.com/podcast/episodes/episode_525_-_alec_sulkin,explicit
2014,524,Bob Mould,"Bob Mould shook up alternative music in the ‘80s and ‘90s with his influential bands Husker Du and Sugar. But Bob seems willing to shake up his own life at every turn, too. Bob tells Marc how he took advantage of sudden opportunities that set his life down different paths, like becoming a writer for pro-wrestling, composing The Daily Show theme song and coming to terms with his true identity. This episode is sponsored by Merge Records, Squarespace and Doctor On Demand.",90,"August 14, 2014",http://www.wtfpod.com/podcast/episodes/episode_524_-_bob_mould,explicit
2014,"",Remembering Robin Williams,"Robin Williams passed away on August 11, 2014. This is Marc’s conversation with Robin from April 26, 2010, as well as Marc’s reflections about the great comedian and actor.",90,"August 11, 2014",http://www.wtfpod.com/podcast/episodes/remembering_robin_williams,explicit
2014,523,Bob Newhart,"Bob Newhart is an American institution thanks to his incredibly funny and popular television shows. But the way Marc sees it, Bob Newhart is one of the most important stand-up comedians ever. Marc talks with the legend about the comedy albums that turned Bob into an overnight sensation and changed the game for American comedy. This episode is sponsored by Katt Williams: Priceless on HBO, Boyhood from IFC Films, Squarespace and Stamps.com.",90,"August 11, 2014",http://www.wtfpod.com/podcast/episodes/episode_523_-_bob_newhart,explicit
2014,522,Pat Healy,"Actor Pat Healy is coming off a string of acclaimed performances in challenging films like Compliance and Cheap Thrills. But how do those complex roles compare with another from his past? That role being the roommate of Marc Maron’s ex-wife. Pat and Marc talk about those strange days when their lives intersected, as well as Pat’s earlier years at the vaunted Steppenwolf Theatre in Chicago. Plus, Pat busts out a killer Werner Herzog impression. This episode is sponsored by Blue Apron and Prosper. ",90,"August 08, 2014",http://www.wtfpod.com/podcast/episodes/episode_522_-_pat_healy,explicit
2014,521,Peter McGraw and Joel Warner,"Authors of The Humor Code, psychologist Peter McGraw and journalist Joel Warner, traveled around the world to find out what makes things are funny. They stop by the garage to share their findings and conclusions with Marc, including a scientific theory of humor. Plus, Eddie Pepitone drops in to get Marc up to speed on his life and his latest projects. This episode is sponsored by Doctor on Demand, Prosper and Audible.  ",90,"August 06, 2014",http://www.wtfpod.com/podcast/episodes/episode_521_-_peter_mcgraw_and_joel_warner,explicit
